node_name/poi_id,checkin_cnt,poi_catid,poi_catid_code,poi_catname,latitude,longitude
4b593d57f964a5209e8228e3,3,67,4bf58dd8d48988d129941735,Government Building,35.708130682430756,139.7524505853653
4b593e3df964a520bf8228e3,16,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.69482879779827,139.76057767868042
4b59484ef964a520e48328e3,18,255,4d954b0ea243a5684a65b473,Convenience Store,35.677125516737114,139.78557776313215
4b5949a3f964a5200f8428e3,23,235,4bf58dd8d48988d1fd931735,Subway,35.69686767833025,139.7974580526352
4b594b0ef964a520368428e3,10,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.695072805068534,139.70024408916862
4b594c7ff964a5205c8428e3,22,180,4bf58dd8d48988d1c5941735,Sandwich Place,35.670126304583114,139.71679254904225
4b594e15f964a520938428e3,26,6,4bf58dd8d48988d103951735,Clothing Store,35.697962248136776,139.7737580537796
4b594ee1f964a520a78428e3,9,268,4eb1d80a4b900d56c88a45ff,Shrine,35.720210886727784,139.76069033145905
4b595505f964a520528528e3,766,68,4bf58dd8d48988d129951735,Train Station,35.702071984960014,139.75462430894237
4b595583f964a520608528e3,27,171,4bf58dd8d48988d1ae941735,University,35.700309260107765,139.75617349147797
4b595777f964a5209c8528e3,54,233,4bf58dd8d48988d1fc931735,Light Rail,35.65397485921408,139.76193487644196
4b595868f964a520ae8528e3,12,165,4bf58dd8d48988d1a7941735,College Academic Building,35.69920709882033,139.75462317466736
4b595950f964a520c48528e3,7,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.662609125203595,139.8729790651915
4b5960e0f964a520838628e3,115,232,4bf58dd8d48988d1fb941735,Hobby Shop,35.66202092549599,139.69796419143677
4b59614cf964a520968628e3,6,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.69103843264887,139.76921439170837
4b59631cf964a520c58628e3,15,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.644524272858895,139.67015504837036
4b596439f964a520e18628e3,9,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.704083246464904,139.58094693254088
4b5966d3f964a5203c8728e3,180,55,4bf58dd8d48988d122951735,Electronics Store,35.73099375847875,139.71370339393616
4b596ca1f964a520e68728e3,6,216,4bf58dd8d48988d1f1931735,General Entertainment,35.704269073577095,139.75194096565247
4b59701ff964a520418828e3,15,255,4d954b0ea243a5684a65b473,Convenience Store,35.640382750357304,139.7480034828186
4b5970dbf964a520568828e3,9,55,4bf58dd8d48988d122951735,Electronics Store,35.608830383977406,139.67269778251648
4b597328f964a5209c8828e3,13,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.5522701135905,139.64723825454712
4b597868f964a520538928e3,3,32,4bf58dd8d48988d114951735,Bookstore,35.69976405144479,139.48048392870214
4b5978cff964a5205a8928e3,12,45,4bf58dd8d48988d11c941735,Bar,35.69307523171513,139.69835847616196
4b597a58f964a520908928e3,22,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.65996263061471,139.6959625929594
4b597bacf964a520bd8928e3,10,68,4bf58dd8d48988d129951735,Train Station,35.60391414,139.707701
4b597bebf964a520c28928e3,20,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.72265546,139.752651
4b597c53f964a520ce8928e3,16,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.70025262768564,139.77230429649353
4b597ca7f964a520dd8928e3,13,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.72737158089193,139.71207837910006
4b598022f964a5204f8a28e3,87,55,4bf58dd8d48988d122951735,Electronics Store,35.659920134819934,139.70194458961487
4b5980b9f964a5205e8a28e3,9,32,4bf58dd8d48988d114951735,Bookstore,35.66620544,139.641343
4b5982c0f964a520a28a28e3,21,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.68800165382408,139.69898343086243
4b5982cbf964a520a58a28e3,251,123,4bf58dd8d48988d171941735,Event Space,35.69997164315019,139.77081030607224
4b5983c5f964a520c38a28e3,13,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.66685863572842,139.64182019233704
4b5983faf964a520ca8a28e3,6,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.686653147537726,139.69682693481445
4b5984f1f964a520f28a28e3,79,68,4bf58dd8d48988d129951735,Train Station,35.688672630688174,139.77317333221436
4b598514f964a520f88a28e3,19,119,4bf58dd8d48988d16c941735,Burger Joint,35.68919328741783,139.70249980688095
4b59871cf964a5203e8b28e3,82,235,4bf58dd8d48988d1fd931735,Subway,35.69543436818453,139.7674548625946
4b598750f964a520448b28e3,251,235,4bf58dd8d48988d1fd931735,Subway,35.724399,139.753634
4b5989c8f964a520a18b28e3,21,255,4d954b0ea243a5684a65b473,Convenience Store,35.738958478072945,139.76170521361735
4b598a4bf964a520b38b28e3,9,32,4bf58dd8d48988d114951735,Bookstore,35.70162025220812,139.56080903539828
4b598c34f964a520f78b28e3,173,199,4bf58dd8d48988d1e1931735,Arcade,35.69903719908481,139.77086260914803
4b598dc6f964a5204a8c28e3,31,235,4bf58dd8d48988d1fd931735,Subway,35.69829061614899,139.77467335760593
4b598dd2f964a520488c28e3,7,237,4bf58dd8d48988d1fe931735,Bus Station,35.680362358634056,139.76470962166786
4b598f57f964a5208d8c28e3,9,86,4bf58dd8d48988d137941735,Theater,35.705884416235506,139.65400949120522
4b5990e4f964a520c98c28e3,21,196,4bf58dd8d48988d1df941735,Bridge,35.67206211569899,139.78424549102783
4b5991a9f964a520e48c28e3,201,68,4bf58dd8d48988d129951735,Train Station,35.71202259411466,139.79840755462646
4b5991f0f964a520f18c28e3,9,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.665490160043554,139.85882699489594
4b599427f964a520568d28e3,12,127,4bf58dd8d48988d176941735,Gym / Fitness Center,35.67964446911511,139.71238374710083
4b599468f964a520648d28e3,3,236,4bf58dd8d48988d1fd941735,Mall,35.68614118845433,139.7301560640335
4b59955bf964a520858d28e3,63,235,4bf58dd8d48988d1fd931735,Subway,35.68794065564747,139.72006559371948
4b59964ef964a520b88d28e3,36,236,4bf58dd8d48988d1fd941735,Mall,35.712636745245646,139.70429688692093
4b599899f964a5201f8e28e3,12,240,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.64873532720138,139.6931254863739
4b59997ff964a520468e28e3,88,32,4bf58dd8d48988d114951735,Bookstore,35.688905728472655,139.69852477312088
4b599be9f964a520ba8e28e3,16,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.692322729216684,139.76997899265578
4b599ce7f964a520ec8e28e3,8,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.66059570631528,139.7071534395218
4b599d05f964a520f38e28e3,8,212,4bf58dd8d48988d1ed941735,Spa / Massage,35.721542493599244,139.52144533395767
4b599e28f964a5202c8f28e3,15,58,4bf58dd8d48988d124941735,Office,35.6827294963697,139.77884888648987
4b599f84f964a520728f28e3,37,123,4bf58dd8d48988d171941735,Event Space,35.69460660894949,139.7021645307541
4b59a098f964a520ad8f28e3,38,235,4bf58dd8d48988d1fd931735,Subway,35.706011503439285,139.9037003517151
4b59a26cf964a520139028e3,13,26,4bf58dd8d48988d111941735,Japanese Restaurant,35.69901541704127,139.7746217250824
4b59a361f964a5203c9028e3,35,235,4bf58dd8d48988d1fd931735,Subway,35.7435341962034,139.7287130355835
4b59a58ef964a520a89028e3,66,220,4bf58dd8d48988d1f3941735,Toy / Game Store,35.65699985680134,139.7586464881897
4b59a792f964a5200a9128e3,11,43,4bf58dd8d48988d11b941735,Bar,35.729741,139.709382
4b59a7f3f964a520219128e3,13,43,4bf58dd8d48988d11b941735,Bar,35.679207,139.780868
4b59aacaf964a520ba9128e3,10,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.56835354125326,139.55259382724762
4b59ad3bf964a520339228e3,6,109,4bf58dd8d48988d160941735,Other Great Outdoors,35.743978300492365,139.64789271354675
4b59b638f964a520249428e3,15,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.66070587480067,139.69791556250286
4b59b69ef964a520399428e3,8,196,4bf58dd8d48988d1df941735,Bridge,35.61810203647139,139.73417401313782
4b59b705f964a520499428e3,7,200,4bf58dd8d48988d1e2931735,Art Gallery,35.692117242904224,139.7018197609178
4b59b898f964a5208a9428e3,65,68,4bf58dd8d48988d129951735,Train Station,35.71796354550892,139.8167297244072
4b59bc46f964a520499528e3,9,24,4bf58dd8d48988d110941735,Italian Restaurant,35.69144797503457,139.68772619962692
4b59bc55f964a5204d9528e3,19,135,4bf58dd8d48988d181941735,Museum,35.64159035329871,139.7132796049118
4b59bc5ef964a5204f9528e3,31,6,4bf58dd8d48988d103951735,Clothing Store,35.69247617856559,139.69959765672684
4b59bf5ff964a520f09528e3,14,240,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.698749675630836,139.70301747322083
4b59c8cbf964a520dd9728e3,11,35,4bf58dd8d48988d116941735,Bar,35.62490741565237,139.72051400188514
4b59cad4f964a520529828e3,8,32,4bf58dd8d48988d114951735,Bookstore,35.67362222198714,139.66866374015808
4b59d5bbf964a520eb9a28e3,7,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.60613314553471,139.7353704356518
4b59d5f4f964a520f99a28e3,8,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.691911975303064,139.77050185203552
4b59d6b9f964a520299b28e3,7,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.72900332098821,139.71941002664653
4b59d6f1f964a520399b28e3,13,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.66038540805923,139.6989431977272
4b59d729f964a520449b28e3,26,119,4bf58dd8d48988d16c941735,Burger Joint,35.6978130390078,139.77520108222961
4b59d85af964a5207b9b28e3,9,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.53114357561604,139.70008850097656
4b59d9e1f964a520de9b28e3,27,189,4bf58dd8d48988d1d2941735,Sushi Restaurant,35.69901541704127,139.77463245391846
4b59dfbaf964a520819d28e3,9,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.662242,139.73416283047
4b59e50ef964a520099f28e3,24,80,4bf58dd8d48988d130941735,Building,35.68389724392667,139.47259426116943
4b59ebdaf964a52002a128e3,122,136,4bf58dd8d48988d182941735,Park,35.632814108412646,139.88031148910522
4b59f301f964a5201aa328e3,78,112,4bf58dd8d48988d163941735,Park,35.64299847375349,139.8603343963623
4b59f628f964a520fda328e3,17,61,4bf58dd8d48988d126941735,Government Building,35.689618088508155,139.7616559267044
4b5a1843f964a520cfac28e3,5,58,4bf58dd8d48988d124941735,Office,35.674702948128555,139.70662236213684
4b5a1a4af964a5205aad28e3,42,112,4bf58dd8d48988d163941735,Park,35.69706061373855,139.74157910115787
4b5a22a2f964a52079af28e3,18,26,4bf58dd8d48988d111941735,Japanese Restaurant,35.714148146668464,139.70387041568756
4b5a2f21f964a520abb228e3,10,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.699009922821006,139.51148353237346
4b5a2f44f964a520b3b228e3,17,80,4bf58dd8d48988d130941735,Building,35.65260616271704,139.7443985939026
4b5a3a54f964a520cdb528e3,71,112,4bf58dd8d48988d163941735,Park,35.67070244512674,139.69663381576538
4b5a3b6cf964a52026b628e3,14,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.57454188792135,139.65832650661469
4b5a3f18f964a52042b728e3,25,134,4bf58dd8d48988d180941735,Movie Theater,35.695604275596324,139.70087975263596
4b5a432af964a52062b828e3,10,26,4bf58dd8d48988d111941735,Japanese Restaurant,35.70081241563046,139.48171377182007
4b5a4723f964a5209eb928e3,1036,68,4bf58dd8d48988d129951735,Train Station,35.628080389326186,139.73799970815622
4b5a4752f964a520acb928e3,34,174,4bf58dd8d48988d1b2941735,College Academic Building,35.66081528056104,139.69929671179975
4b5a47faf964a520e2b928e3,13,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.6875572374694,139.7195988893509
4b5a4adef964a520d0ba28e3,19,112,4bf58dd8d48988d163941735,Park,35.76655370379505,139.6300997301637
4b5a4cb7f964a52056bb28e3,98,68,4bf58dd8d48988d129951735,Train Station,35.7300438000342,139.68302911996523
4b5a5103f964a520aabc28e3,6,150,4bf58dd8d48988d196941735,Medical Center,35.701852369208225,139.76240520339687
4b5a5190f964a520cfbc28e3,12,87,4bf58dd8d48988d13a941735,Temple,35.66644460893562,139.77230966091156
4b5a5454f964a520b2bd28e3,9,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.73727293285429,139.83858704566956
4b5a5720f964a52078be28e3,9,68,4bf58dd8d48988d129951735,Train Station,35.7433231538131,139.81754879280808
4b5a5749f964a52088be28e3,19,68,4bf58dd8d48988d129951735,Train Station,35.744401176905974,139.81128215789795
4b5a5772f964a52096be28e3,20,132,4bf58dd8d48988d17e941735,Movie Theater,35.65941016546794,139.69551233988315
4b5a5bc9f964a520cbbf28e3,12,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.69053957232767,139.7027787566185
4b5a5d76f964a5204bc028e3,23,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.69581230276781,139.73869889974594
4b5a600af964a52005c128e3,11,255,4d954b0ea243a5684a65b473,Convenience Store,35.689469023532986,139.76709736960547
4b5a6122f964a52049c128e3,7,268,4eb1d80a4b900d56c88a45ff,Shrine,35.684119462608166,139.78047296404839
4b5a617ff964a52062c128e3,21,212,4bf58dd8d48988d1ed941735,Spa / Massage,35.61548113736558,139.7775024175644
4b5a6180f964a52063c128e3,3,9,4bf58dd8d48988d105941735,Gym / Fitness Center,35.65933041675221,139.61657449605943
4b5a6424f964a52009c228e3,19,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.622340646591006,139.68418836593628
4b5a6519f964a5204ec228e3,10,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.6277563214705,139.63094115257263
4b5a67cdf964a52010c328e3,19,98,4bf58dd8d48988d149941735,Thai Restaurant,35.600057175746095,139.61005781426198
4b5a6863f964a52031c328e3,35,235,4bf58dd8d48988d1fd931735,Subway,35.786957606924936,139.67395305633545
4b5a6976f964a5207cc328e3,12,37,4bf58dd8d48988d117941735,Beer Garden,35.62130499870629,139.72858428955078
4b5a6a13f964a520a8c328e3,6,242,4cce455aebf7b749d5e191f5,Athletic & Sport,35.5542534079426,139.75059323570272
4b5a6a26f964a520aac328e3,10,195,4bf58dd8d48988d1df931735,BBQ Joint,35.715052,139.752092
4b5a6a4df964a520b4c328e3,18,187,4bf58dd8d48988d1d0941735,Dessert Shop,35.68539829730338,139.7840215265751
4b5a6f90f964a520f8c428e3,3,86,4bf58dd8d48988d137941735,Theater,35.66146118711868,139.66865474835856
4b5a7236f964a5209ec528e3,7,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.701634665115805,139.77675274014473
4b5a7319f964a520d6c528e3,8,0,4bf58dd8d48988d100941735,Convention Center,35.606204819601516,139.7359013557434
4b5a7486f964a52027c628e3,5,20,4bf58dd8d48988d10d951735,Record Shop,35.7040686917013,139.579496383667
4b5a75e7f964a52085c628e3,49,134,4bf58dd8d48988d180941735,Movie Theater,35.531370584522264,139.70021724700928
4b5a75fcf964a5208cc628e3,47,22,4bf58dd8d48988d10f941735,Indian Restaurant,35.69939224555577,139.77111607789993
4b5a7787f964a520e2c628e3,8,26,4bf58dd8d48988d111941735,Japanese Restaurant,35.670881,139.716861
4b5a77ebf964a520fac628e3,8,195,4bf58dd8d48988d1df931735,BBQ Joint,35.688897014549035,139.69778716564178
4b5a78d9f964a52032c728e3,3,87,4bf58dd8d48988d13a941735,Temple,35.667564655411844,139.55047488212585
4b5a790bf964a5203bc728e3,8,124,4bf58dd8d48988d172941735,Post Office,35.62776068176947,139.69376385211945
4b5a79a1f964a52058c728e3,147,232,4bf58dd8d48988d1fb941735,Hobby Shop,35.68700824914241,139.702330827713
4b5a79adf964a5205bc728e3,30,127,4bf58dd8d48988d176941735,Gym / Fitness Center,35.7054022223341,139.66792815203425
4b5a7c70f964a520ddc728e3,35,80,4bf58dd8d48988d130941735,Building,35.66719355333585,139.74000971373007
4b5a7ca1f964a520e4c728e3,8,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.55395130172831,139.6457347662073
4b5a7ca3f964a520e5c728e3,16,22,4bf58dd8d48988d10f941735,Indian Restaurant,35.625727,139.725536
4b5a7f5df964a5204bc828e3,11,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.634140634470995,139.71671417355537
4b5a80a4f964a52078c828e3,156,275,4f2a25ac4b909258e854f55f,Neighborhood,35.69961659925912,139.77139234542847
4b5a80c5f964a5207bc828e3,8,278,4f4531084b9074f6e4fb0101,Recycling Facility,35.68086244238846,139.5399700765564
4b5a810cf964a52089c828e3,9,219,4bf58dd8d48988d1f2941735,Sporting Goods Shop,35.689160610317174,139.70232546329498
4b5a81baf964a520b1c828e3,8,102,4bf58dd8d48988d155941735,Gastropub,35.69103096265377,139.70249983928682
4b5a823df964a520dbc828e3,6,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.70263551099377,139.54475104808807
4b5a8289f964a520ecc828e3,7,22,4bf58dd8d48988d10f941735,Indian Restaurant,35.621394,139.740052
4b5a836ff964a52018c928e3,11,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.67164811589389,139.61475670337677
4b5a83c7f964a52028c928e3,5,286,50327c8591d4c4b30a586d5d,Brewery,35.65958890144113,139.4784336587325
4b5a843ff964a5203cc928e3,14,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.6239867540466,139.74307090044022
4b5a859af964a5208ac928e3,21,200,4bf58dd8d48988d1e2931735,Art Gallery,35.66994851524441,139.7068691253662
4b5a86faf964a520d3c928e3,28,124,4bf58dd8d48988d172941735,Post Office,35.67720171392169,139.68232448929496
4b5a88f1f964a52036ca28e3,33,62,4bf58dd8d48988d126951735,Video Store,35.652418727931426,139.54597413539886
4b5a896ef964a5204bca28e3,10,32,4bf58dd8d48988d114951735,Bookstore,35.72291980680917,139.75323915481567
4b5a8df8f964a52023cb28e3,73,236,4bf58dd8d48988d1fd941735,Mall,35.7099644999719,139.77458149194717
4b5a8e48f964a5202dcb28e3,15,120,4bf58dd8d48988d16d941735,Café,35.701823073406395,139.7712206840515
4b5a8e55f964a52031cb28e3,8,136,4bf58dd8d48988d182941735,Park,35.745049365349225,139.6453070640564
4b5a9021f964a5207acb28e3,22,47,4bf58dd8d48988d11d951735,Food & Drink Shop,35.66742519522852,139.7612589597702
4b5a905df964a52084cb28e3,18,224,4bf58dd8d48988d1f6941735,Department Store,35.73134866260269,139.70748871564865
4b5a908ff964a5208dcb28e3,7,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.7050809168713,139.58174875214957
4b5a9184f964a520b6cb28e3,8,120,4bf58dd8d48988d16d941735,Café,35.66454877461668,139.66653138399124
4b5a9196f964a520bbcb28e3,5,26,4bf58dd8d48988d111941735,Japanese Restaurant,35.696706486681606,139.76905077695847
4b5a9334f964a52010cc28e3,76,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.67434561287861,139.68630731105804
4b5a9381f964a52023cc28e3,8,230,4bf58dd8d48988d1fa931735,Hotel,35.712755798063654,139.72559331069905
4b5a9429f964a52049cc28e3,7,174,4bf58dd8d48988d1b2941735,College Academic Building,35.69119092208076,139.67021942138672
4b5a95eaf964a5209ccc28e3,7,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.53495243810394,139.705211520195
4b5a9665f964a520b2cc28e3,18,87,4bf58dd8d48988d13a941735,Temple,35.67290318237468,139.7983056306839
4b5a97e3f964a520e8cc28e3,5,26,4bf58dd8d48988d111941735,Japanese Restaurant,35.690433,139.70412573
4b5a9814f964a520edcc28e3,6,112,4bf58dd8d48988d163941735,Park,35.617993432334096,139.83378860548342
4b5a98a5f964a5200acd28e3,18,133,4bf58dd8d48988d17f941735,Movie Theater,35.765050560937475,139.85190520810988
4b5a99e1f964a5203acd28e3,47,236,4bf58dd8d48988d1fd941735,Mall,35.71206615108838,139.79645490646362
4b5a9aecf964a5206ecd28e3,13,80,4bf58dd8d48988d130941735,Building,35.674098189178814,139.76025391924335
4b5a9d21f964a520c6cd28e3,15,224,4bf58dd8d48988d1f6941735,Department Store,35.70372455643505,139.57805335521698
4b5a9d41f964a520cacd28e3,10,20,4bf58dd8d48988d10d951735,Record Shop,35.69183573131282,139.70312476158142
4b5a9dc8f964a520e7cd28e3,7,43,4bf58dd8d48988d11b941735,Bar,35.662208,139.668619
4b5a9dd4f964a520eacd28e3,7,207,4bf58dd8d48988d1e7941735,Playground,35.73651527788601,139.81261253356934
4b5a9de1f964a520edcd28e3,35,224,4bf58dd8d48988d1f6941735,Department Store,35.751478,139.544798
4b5a9fd5f964a5204bce28e3,16,127,4bf58dd8d48988d176941735,Gym / Fitness Center,35.69407945253763,139.69927847385406
4b5aa058f964a52068ce28e3,75,224,4bf58dd8d48988d1f6941735,Department Store,35.68770537652939,139.70213770866394
4b5aa13df964a5209bce28e3,17,68,4bf58dd8d48988d129951735,Train Station,35.66418847081434,139.5112499304173
4b5aa20ff964a520c6ce28e3,25,261,4e74f6cabd41c4836eac4c31,Ferry,35.71074353126879,139.79849649016091
4b5aa231f964a520d0ce28e3,10,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.701263292557215,139.54489588737488
4b5aa3a7f964a52001cf28e3,18,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.70996232206637,139.7731974720955
4b5aa3f9f964a5200ccf28e3,42,236,4bf58dd8d48988d1fd941735,Mall,35.83344122929394,139.7067994539356
4b5aa42ff964a52015cf28e3,125,196,4bf58dd8d48988d1df941735,Bridge,35.55646721875137,139.69574172894383
4b5aa441f964a52019cf28e3,7,236,4bf58dd8d48988d1fd941735,Mall,35.83730008063257,139.72301705085812
4b5aa58bf964a52048cf28e3,63,224,4bf58dd8d48988d1f6941735,Department Store,35.730366684749875,139.71076369285583
4b5aa5cdf964a52053cf28e3,28,68,4bf58dd8d48988d129951735,Train Station,35.66835074868513,139.48606096208096
4b5aa67af964a52072cf28e3,7,224,4bf58dd8d48988d1f6941735,Department Store,35.57854306006805,139.5577597618103
4b5aa7b4f964a520adcf28e3,7,268,4eb1d80a4b900d56c88a45ff,Shrine,35.70722246976144,139.63701903820038
4b5aa9d9f964a520edcf28e3,250,20,4bf58dd8d48988d10d951735,Record Shop,35.66188145562874,139.70105677843094
4b5aab9bf964a5202fd028e3,22,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.701150029027964,139.54567909240723
4b5aaca6f964a52053d028e3,39,120,4bf58dd8d48988d16d941735,Café,35.62784352740471,139.7409224510193
4b5aacc7f964a52058d028e3,12,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.6599898714969,139.6427509188652
4b5aad45f964a5206dd028e3,21,68,4bf58dd8d48988d129951735,Train Station,35.56437553352718,139.70852069556713
4b5aad67f964a52078d028e3,54,68,4bf58dd8d48988d129951735,Train Station,35.582599994424406,139.67325476479772
4b5aade9f964a5208bd028e3,117,112,4bf58dd8d48988d163941735,Park,35.70179965837193,139.7698147894712
4b5aaefff964a520bad028e3,65,55,4bf58dd8d48988d122951735,Electronics Store,35.60574111869291,139.73531270347667
4b5ab0d6f964a520f3d028e3,27,236,4bf58dd8d48988d1fd941735,Mall,35.60624407285949,139.73497867584229
4b5ab0ddf964a520f5d028e3,180,137,4bf58dd8d48988d184941735,Stadium,35.693203755259184,139.74982738494873
4b5ab19ef964a5200ed128e3,53,236,4bf58dd8d48988d1fd941735,Mall,35.63459297809332,139.8855471611023
4b5ab23ff964a52026d128e3,4,120,4bf58dd8d48988d16d941735,Café,35.66181934787509,139.70019042491913
4b5ab2e4f964a5203bd128e3,44,75,4bf58dd8d48988d12d941735,Government Building,35.65847744365316,139.700887799263
4b5ab40df964a5206bd128e3,4,228,4bf58dd8d48988d1f9931735,Road,35.58742210784328,139.56969022750854
4b5ab48cf964a52076d128e3,16,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.68394081626595,139.70113456249237
4b5ab5b9f964a520abd128e3,82,169,4bf58dd8d48988d1ab941735,Student Center,35.706059419722436,139.71654653549194
4b5ab6ecf964a520d4d128e3,46,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.672118768136876,139.8866468667984
4b5ab760f964a520e4d128e3,9,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.7051577175654,139.61960077285767
4b5ab7bff964a520eed128e3,544,232,4bf58dd8d48988d1fb941735,Hobby Shop,35.698327101400224,139.77162837982178
4b5ab856f964a52000d228e3,7,112,4bf58dd8d48988d163941735,Park,35.70368099490302,139.7134780883789
4b5aba39f964a52044d228e3,61,68,4bf58dd8d48988d129951735,Train Station,35.713250891644044,139.79230552911758
4b5abaa5f964a52056d228e3,23,224,4bf58dd8d48988d1f6941735,Department Store,35.859215669677326,139.65615525841713
4b5abaebf964a5205dd228e3,39,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.658342326227185,139.70189094543457
4b5abc27f964a5208cd228e3,11,14,4bf58dd8d48988d108941735,Dumpling Restaurant,35.6669588734712,139.47695553302765
4b5abc2af964a5208fd228e3,25,23,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,35.71572485189807,139.71288800239563
4b5abd43f964a520c3d228e3,11,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.575463608507995,139.65788662433624
4b5abe36f964a520ead228e3,51,45,4bf58dd8d48988d11c941735,Bar,35.727392371974226,139.71871376037598
4b5abe4af964a520eed228e3,8,14,4bf58dd8d48988d108941735,Dumpling Restaurant,35.64323998793563,139.667623579453
4b5ac173f964a52061d328e3,15,87,4bf58dd8d48988d13a941735,Temple,35.78184431297358,139.6442073583603
4b5ac3c7f964a520b5d328e3,10,133,4bf58dd8d48988d17f941735,Movie Theater,35.72982670063827,139.7156935930252
4b5ac744f964a52038d428e3,27,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.666993303557014,139.60111398423638
4b5ac7d3f964a52056d428e3,40,236,4bf58dd8d48988d1fd941735,Mall,35.66582138560944,139.8038685321808
4b5ac819f964a52060d428e3,8,209,4bf58dd8d48988d1e9931735,Music Venue,35.65849622110058,139.6954774390292
4b5ac976f964a5209ed428e3,49,227,4bf58dd8d48988d1f8941735,Furniture / Home Store,35.65683422589268,139.79827880859375
4b5ac983f964a520a0d428e3,28,236,4bf58dd8d48988d1fd941735,Mall,35.60359661553269,139.50849294662476
4b5aca29f964a520bfd428e3,8,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.661136159396385,139.69779387116432
4b5acc1ff964a52009d528e3,28,39,4bf58dd8d48988d118951735,Food & Drink Shop,35.652822342861676,139.88148879181287
4b5acc60f964a52018d528e3,14,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.68908655215644,139.6992197828343
4b5acc7ef964a52020d528e3,12,121,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.64382240888921,139.6706485748291
4b5aceaef964a52087d528e3,10,188,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.648679,139.54301905
4b5ad273f964a52028d628e3,13,32,4bf58dd8d48988d114951735,Bookstore,35.681117209695046,139.77251044710056
4b5ad57df964a520a4d628e3,16,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.691086357930295,139.73564386367798
4b5ad5b0f964a520acd628e3,18,236,4bf58dd8d48988d1fd941735,Mall,35.6676866828724,139.60047125816345
4b5ad5bef964a520b0d628e3,289,68,4bf58dd8d48988d129951735,Train Station,35.75086595372428,139.86690044403076
4b5ad76cf964a520ffd628e3,13,197,4bf58dd8d48988d1e0931735,Coffee Shop,35.713629754201534,139.70329805637925
4b5ad910f964a52044d728e3,10,50,4bf58dd8d48988d11f941735,Bar,35.62604270556458,139.78214263916016
